added,added_by_status.beaten,added_by_status.dropped,added_by_status.owned,added_by_status.playing,added_by_status.toplay,added_by_status.yet,community_rating,id,metacritic,playtime,rating,rating_top,ratings_count,released,reviews_count,reviews_text_count,slug,suggestions_count,tba,exceptional,meh,recommended,skip,Action,Adventure,Arcade,Casual,Indie,Platformer,RPG,Shooter,Simulation,Strategy,action,adventure,arcade,board-games,card,casual,educational,family,fighting,indie,massively-multiplayer,platformer,puzzle,racing,role-playing-games-rpg,shooter,simulation,sports,strategy
210,30.0,8.0,145,3.0,5.0,19.0,-1.0,3188,-1.0,10,3.5,4,41,2014-09-25,42,0,danganronpa-another-episode-ultra-despair-girls,383,False,5,8,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,34.0,13.0,304,10.0,3.0,16.0,-1.0,45381,-1.0,5,3.88,4,63,2017-09-21,64,1,mirror,303,False,13,9,38,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.0,0.0,10,0.0,2.0,0.0,0.0,11240,-1.0,56,0.0,0,2,2017-07-24,2,0,the-letter-horror-visual-novel,472,False,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0,0.0,2,0.0,1.0,1.0,0.0,12324,-1.0,0,0.0,0,0,2017-02-07,0,0,soulset,398,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4.0,0.0,44,0.0,1.0,2.0,-1.0,16606,-1.0,5,0.0,4,5,2015-11-05,5,0,g-senjou-no-maou-the-devil-on-g-string,370,False,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3.0,2.0,104,2.0,4.0,7.0,-1.0,2134,-1.0,0,3.67,4,15,2015-11-05,15,0,fairy-fencer-f-advent-dark-force,477,False,4,0,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,112.0,36.0,587,38.0,63.0,51.0,-1.0,13404,-1.0,5,4.33,5,186,2014-03-11,189,3,va-11-hall-a,273,False,105,15,60,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,9.0,8.0,504,2.0,5.0,32.0,-1.0,16295,55.0,3,3.27,3,26,2014-05-14,26,0,dreadout,425,False,2,12,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6.0,1.0,149,0.0,1.0,6.0,-1.0,10561,-1.0,1,2.67,3,6,2016-06-14,6,0,elisa-the-innkeeper-prequel,277,False,0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1.0,1.0,88,1.0,271.0,42.0,-1.0,303576,-1.0,0,4.29,4,7,2020-03-30,7,0,vampire-the-masquerade-bloodlines-2,591,True,2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,211.0,61.0,1290,21.0,48.0,79.0,-1.0,4206,79.0,4,4.02,4,303,2010-10-19,306,2,vanquish,650,False,97,47,147,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,37.0,10.0,181,6.0,31.0,36.0,-1.0,4234,-1.0,4,4.24,4,69,2012-03-22,71,2,devil-may-cry-hd-collection,586,False,27,7,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,75.0,99.0,1349,12.0,34.0,119.0,-1.0,10090,75.0,4,3.75,4,260,2016-11-08,261,1,beholder,357,False,38,45,159,19,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,0.0,32,0.0,0.0,2.0,0.0,14762,-1.0,4,0.0,0,0,2016-11-17,0,0,magi-trials,431,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6.0,8.0,57,3.0,32.0,9.0,-1.0,233858,-1.0,4,3.73,4,22,2019-02-08,22,0,god-eater-3,684,False,3,6,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,29.0,52.0,787,14.0,14.0,77.0,-1.0,47,73.0,4,3.0,3,96,2017-03-31,97,1,yooka-laylee,467,False,3,49,28,17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,95.0,34.0,840,12.0,21.0,65.0,-1.0,490,74.0,4,3.55,4,140,2016-08-30,141,1,the-turing-test,268,False,12,34,81,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,5.0,0.0,339,1.0,4.0,21.0,-1.0,17039,-1.0,4,3.65,4,17,2013-01-30,17,0,cognition-an-erica-reed-thriller,523,False,3,6,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,442.0,80.0,2036,38.0,96.0,148.0,-1.0,6617,66.0,7,3.94,4,614,2016-04-05,618,4,quantum-break,507,False,161,105,320,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,30.0,8.0,145,3.0,5.0,19.0,-1.0,3188,-1.0,10,3.5,4,41,2014-09-25,42,0,danganronpa-another-episode-ultra-despair-girls,383,False,5,8,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,34.0,13.0,304,10.0,3.0,16.0,-1.0,45381,-1.0,5,3.88,4,63,2017-09-21,64,1,mirror,303,False,13,9,38,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.0,0.0,10,0.0,2.0,0.0,0.0,11240,-1.0,56,0.0,0,2,2017-07-24,2,0,the-letter-horror-visual-novel,472,False,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0,0.0,2,0.0,1.0,1.0,0.0,12324,-1.0,0,0.0,0,0,2017-02-07,0,0,soulset,398,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4.0,0.0,44,0.0,1.0,2.0,-1.0,16606,-1.0,5,0.0,4,5,2015-11-05,5,0,g-senjou-no-maou-the-devil-on-g-string,370,False,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3.0,2.0,104,2.0,4.0,7.0,-1.0,2134,-1.0,0,3.67,4,15,2015-11-05,15,0,fairy-fencer-f-advent-dark-force,477,False,4,0,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,112.0,36.0,587,38.0,63.0,51.0,-1.0,13404,-1.0,5,4.33,5,186,2014-03-11,189,3,va-11-hall-a,273,False,105,15,60,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,9.0,8.0,504,2.0,5.0,32.0,-1.0,16295,55.0,3,3.27,3,26,2014-05-14,26,0,dreadout,425,False,2,12,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6.0,1.0,149,0.0,1.0,6.0,-1.0,10561,-1.0,1,2.67,3,6,2016-06-14,6,0,elisa-the-innkeeper-prequel,277,False,0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1.0,1.0,88,1.0,271.0,42.0,-1.0,303576,-1.0,0,4.29,4,7,2020-03-30,7,0,vampire-the-masquerade-bloodlines-2,591,True,2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,211.0,61.0,1290,21.0,48.0,79.0,-1.0,4206,79.0,4,4.02,4,303,2010-10-19,306,2,vanquish,650,False,97,47,147,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,37.0,10.0,181,6.0,31.0,36.0,-1.0,4234,-1.0,4,4.24,4,69,2012-03-22,71,2,devil-may-cry-hd-collection,586,False,27,7,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,75.0,99.0,1349,12.0,34.0,119.0,-1.0,10090,75.0,4,3.75,4,260,2016-11-08,261,1,beholder,357,False,38,45,159,19,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,0.0,32,0.0,0.0,2.0,0.0,14762,-1.0,4,0.0,0,0,2016-11-17,0,0,magi-trials,431,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6.0,8.0,57,3.0,32.0,9.0,-1.0,233858,-1.0,4,3.73,4,22,2019-02-08,22,0,god-eater-3,684,False,3,6,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,29.0,52.0,787,14.0,14.0,77.0,-1.0,47,73.0,4,3.0,3,96,2017-03-31,97,1,yooka-laylee,467,False,3,49,28,17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,95.0,34.0,840,12.0,21.0,65.0,-1.0,490,74.0,4,3.55,4,140,2016-08-30,141,1,the-turing-test,268,False,12,34,81,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,5.0,0.0,339,1.0,4.0,21.0,-1.0,17039,-1.0,4,3.65,4,17,2013-01-30,17,0,cognition-an-erica-reed-thriller,523,False,3,6,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,442.0,80.0,2036,38.0,96.0,148.0,-1.0,6617,66.0,7,3.94,4,614,2016-04-05,618,4,quantum-break,507,False,161,105,320,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4.0,0.0,17.0,1.0,1.0,1.0,-1.0,64170,-1.0,4,0.0,4,5,2018-05-22,5,0,scalak,60,False,0,2,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.0,1.0,15.0,1.0,2.0,0.0,0.0,8697,-1.0,1,0.0,0,3,2017-02-02,3,0,causality,173,False,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0,0.0,44.0,0.0,0.0,1.0,0.0,21550,-1.0,2,0.0,0,3,2014-07-22,3,0,logigun,118,False,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47483,-1.0,0,0.0,0,0,2017-11-01,0,0,aurorabound-deluxe,166,False,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.0,2.0,63.0,0.0,0.0,2.0,0.0,13150,-1.0,4,0.0,0,3,2016-02-12,3,0,snakescape,238,False,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0,0.0,6.0,0.0,1.0,0.0,0.0,21275,-1.0,8,0.0,0,0,2015-08-19,0,0,init,171,False,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,1.0,39.0,0.0,1.0,1.0,0.0,12513,-1.0,4,0.0,0,1,2015-06-22,1,0,electric-circuit,129,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0,0.0,5.0,0.0,1.0,0.0,0.0,23686,-1.0,1,0.0,0,0,2017-05-30,0,0,yankais-peak,84,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,2.0,0.0,1.0,0.0,0.0,47218,-1.0,0,0.0,0,0,2017-10-12,0,0,geometrypuzzler,44,False,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.0,1.0,38.0,0.0,1.0,1.0,0.0,11620,-1.0,4,0.0,0,2,2017-03-17,2,0,permute,43,False,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.0,0.0,60.0,0.0,1.0,0.0,0.0,13559,-1.0,4,0.0,0,1,2016-10-11,1,0,puzzle-cube,52,False,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0,0.0,12.0,0.0,1.0,0.0,0.0,15033,-1.0,0,0.0,0,0,2016-09-13,0,0,vex,297,False,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5.0,0.0,98.0,2.0,1.0,2.0,-1.0,2899,-1.0,4,3.0,4,6,2016-03-17,7,0,mimpi-dreams,173,False,1,2,2,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,64138,-1.0,0,0.0,0,0,2018-06-12,0,0,contact-draw-football,77,False,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1.0,3.0,295.0,0.0,1.0,8.0,-1.0,17315,-1.0,4,1.5,1,11,2016-05-04,12,0,escape-this,42,False,0,3,0,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3.0,3.0,271.0,3.0,1.0,10.0,-1.0,17449,-1.0,1,3.0,4,14,2016-10-07,14,0,thoth,63,False,2,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6691,-1.0,0,0.0,0,0,2015-01-21,0,0,skyward,96,False,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0,0.0,3.0,0.0,1.0,0.0,0.0,47497,-1.0,2,0.0,0,0,2017-10-18,0,0,ju,61,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5.0,2.0,70.0,0.0,0.0,5.0,-1.0,16971,83.0,1,4.17,5,6,2014-05-30,6,0,the-floor-is-jelly,83,False,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9.0,2.0,21.0,0.0,0.0,2.0,-1.0,5614,-1.0,7,3.6,3,10,2008-11-04,10,0,madagascar-escape-2-africa,467,False,1,5,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,12.0,2.0,41.0,1.0,1.0,0.0,-1.0,24883,-1.0,0,3.36,3,11,2007-05-08,11,0,shrek-the-third,539,False,1,8,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3.0,0.0,16.0,0.0,0.0,0.0,0.0,5635,-1.0,0,0.0,0,3,2009-03-24,3,0,monsters-vs-aliens,417,False,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9.0,1.0,3.0,1.0,1.0,0.0,-1.0,24932,-1.0,0,3.75,4,8,2006-05-05,8,0,over-the-hedge,334,False,0,2,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41037,-1.0,0,0.0,0,0,2011-09-06,0,0,the-penguins-of-madagascar-dr-blowhole-returns-aga,391,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3.0,1.0,32.0,0.0,1.0,0.0,-1.0,40185,-1.0,2,3.29,3,7,2010-05-18,7,0,shrek-forever-after,525,False,2,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0,0.0,7.0,0.0,1.0,0.0,0.0,40268,-1.0,1,0.0,0,0,2011-01-28,0,0,crasher,555,False,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.0,0.0,4.0,0.0,1.0,0.0,0.0,24269,-1.0,0,0.0,0,3,2011-11-01,3,0,generator-rex-agent-of-providence,505,False,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0,0.0,11.0,0.0,1.0,0.0,0.0,28996,-1.0,0,0.0,0,0,2011-11-01,0,0,dreamworks-kartz,198,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0,0.0,6.0,0.0,1.0,0.0,0.0,24147,-1.0,0,0.0,0,0,2011-11-15,0,0,dreamworks-super-star-kartz,495,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,507.0,66.0,1408.0,6.0,12.0,24.0,-1.0,5528,83.0,6,3.92,4,446,2008-11-05,447,1,call-of-duty-world-at-war,634,False,92,84,256,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35438,-1.0,0,0.0,0,0,2005-11-12,0,0,chicken-attack,202,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,306023,-1.0,0,0.0,0,2,2005-11-12,2,0,revenge-of-the-chicken-2,147,False,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,20.0,23.0,366.0,1.0,3.0,3.0,-1.0,42234,-1.0,2,3.29,4,42,2013-06-11,42,0,tekken-revolution,517,False,1,16,20,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3.0,0.0,49.0,0.0,1.0,0.0,-1.0,26699,-1.0,0,0.0,5,5,2011-05-24,5,0,kung-fu-panda-2,359,False,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,253237,-1.0,0,0.0,0,1,2010-01-01,1,0,chicken-attack-deluxe,40,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10.0,1.0,4.0,0.0,3.0,1.0,-1.0,37451,-1.0,6,3.5,4,10,2008-02-26,10,0,lost-via-domus-2,552,False,1,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,13.0,23.0,319.0,2.0,0.0,9.0,-1.0,28315,-1.0,0,3.07,3,44,2010-07-15,45,1,viva-pinata-tip,333,False,6,18,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36644,-1.0,0,0.0,0,0,2004-11-11,0,0,machinehell,488,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2.0,0.0,14.0,0.0,0.0,0.0,0.0,20705,-1.0,4,0.0,0,3,2015-11-20,3,0,zero-punctuation-hatfall-hatters-gonna-hat-edition,103,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,28.0,5.0,151.0,2.0,2.0,10.0,-1.0,23668,-1.0,3,3.89,4,34,2017-05-31,35,1,deep-space-waifu,269,False,8,6,19,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,22533,-1.0,3,0.0,0,2,2017-04-28,2,0,river-city-melee-battle-royal-special,304,False,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,323.0,154.0,1778.0,11.0,15.0,81.0,-1.0,1140,90.0,1,4.05,4,386,2008-10-13,387,1,world-of-goo,206,False,107,46,220,14,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.0,4.0,191.0,0.0,1.0,4.0,-1.0,18115,-1.0,4,1.89,1,9,2016-09-23,9,0,8infinity,98,False,0,4,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.0,0.0,82.0,0.0,0.0,8.0,0.0,11581,-1.0,4,0.0,0,1,2016-07-11,1,0,lion-quest,121,False,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0,1.0,17.0,0.0,1.0,0.0,0.0,12837,-1.0,6,0.0,0,1,2016-10-13,1,0,polygod,285,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.0,2.0,56.0,0.0,1.0,4.0,0.0,20863,-1.0,4,0.0,0,1,2015-06-04,1,0,supercharged-robot-vulkaiser,309,False,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
